"","queryParams_PROLIFIC_PID","block","category","cr","valence","image_name","response","response_time"
"2440","69b6dac24f3a298e81b97889","6","Faces","z",2,"faces_145_v_optimized","z",1085
"2441","69b6dac24f3a298e81b97889","6","Faces","z",2,"faces_010_h_optimized","z",797
"2442","69b6dac24f3a298e81b97889","6","People","z",2,"people_205_v_optimized","z",1410
"2443","69b6dac24f3a298e81b97889","6","Objects","z",3,"objects_132_h_optimized","z",1197
"2444","69b6dac24f3a298e81b97889","6","Objects","m",8,"objects_084_v_optimized","m",934
"2445","69b6dac24f3a298e81b97889","6","Objects","m",7,"objects_171_h_optimized","m",1049
"2446","69b6dac24f3a298e81b97889","6","People","z",3,"people_082_h_optimized","z",1059
"2447","69b6dac24f3a298e81b97889","6","Faces","m",7,"faces_347_h_optimized","m",1317
"2448","69b6dac24f3a298e81b97889","6","Landscapes","m",8,"landscapes_168_h_optimized","m",1005
"2449","69b6dac24f3a298e81b97889","6","Animals","m",6,"animals_150_h_optimized","z",1808
"2450","69b6dac24f3a298e81b97889","6","Animals","m",7,"animals_169_h_optimized","m",1641
"2451","69b6dac24f3a298e81b97889","7","Animals","m",8,"animals_184_h_optimized","m",1417
"2452","69b6dac24f3a298e81b97889","7","Animals","z",3,"animals_045_h_optimized","z",743
"2453","69b6dac24f3a298e81b97889","7","Faces","z",2,"faces_149_v_optimized","z",988
"2454","69b6dac24f3a298e81b97889","7","Landscapes","m",6,"landscapes_042_h_optimized","m",967
"2455","69b6dac24f3a298e81b97889","7","Faces","z",3,"faces_302_h_optimized","z",1571
"2456","69b6dac24f3a298e81b97889","7","Faces","z",4,"faces_015_h_optimized","z",1491
"2457","69b6dac24f3a298e81b97889","7","Animals","z",4,"animals_036_h_optimized","z",873
"2458","69b6dac24f3a298e81b97889","7","Animals","m",7,"animals_170_h_optimized","m",1133
"2459","69b6dac24f3a298e81b97889","7","Faces","z",2,"faces_371_v_optimized","z",688
"2460","69b6dac24f3a298e81b97889","7","Objects","z",3,"objects_121_v_optimized","z",1030
"2461","69b6dac24f3a298e81b97889","7","Landscapes","m",8,"landscapes_165_h_optimized","m",906
"2462","69b6dac24f3a298e81b97889","7","Objects","z",4,"objects_215_v_optimized","z",1553
"2463","69b6dac24f3a298e81b97889","7","Objects","m",7,"objects_100_v_optimized","m",873
"2464","69b6dac24f3a298e81b97889","7","Landscapes","m",7,"landscapes_059_v_optimized","m",1163
"2465","69b6dac24f3a298e81b97889","7","Objects","m",6,"objects_198_h_optimized","m",1663
"2466","69b6dac24f3a298e81b97889","7","Animals","m",6,"animals_144_h_optimized","z",985
"2467","69b6dac24f3a298e81b97889","7","Objects","m",8,"objects_077_h_optimized","m",958
"2468","69b6dac24f3a298e81b97889","8","Objects","z",4,"objects_156_v_optimized","z",1198
"2469","69b6dac24f3a298e81b97889","8","Animals","m",6,"animals_119_h_optimized","z",1016
"2470","69b6dac24f3a298e81b97889","8","Landscapes","z",4,"landscapes_074_h_optimized","z",986
"2471","69b6dac24f3a298e81b97889","8","Landscapes","z",3,"landscapes_004_h_optimized","z",889
"2472","69b6dac24f3a298e81b97889","8","Animals","z",4,"animals_052__optimized","z",1172
"2473","69b6dac24f3a298e81b97889","8","Landscapes","m",6,"landscapes_055_h_optimized","m",1338
"2474","69b6dac24f3a298e81b97889","8","Objects","m",6,"objects_201_v_optimized","z",1255
"2475","69b6dac24f3a298e81b97889","8","Landscapes","m",7,"landscapes_143_h_optimized","m",897
"2476","69b6dac24f3a298e81b97889","8","Objects","z",3,"objects_022_h_optimized","z",1234
"2477","69b6dac24f3a298e81b97889","8","Animals","z",3,"animals_060_h_optimized","z",793
"2478","69b6dac24f3a298e81b97889","8","Faces","z",2,"faces_364_v_optimized","z",459
"2479","69b6dac24f3a298e81b97889","8","People","m",8,"people_110_h_optimized","m",694
"2480","69b6dac24f3a298e81b97889","8","Landscapes","m",8,"landscapes_123_h_optimized","m",737
"2481","69b6dac24f3a298e81b97889","8","Animals","m",7,"animals_206_h_optimized","m",867
"2482","69b6dac24f3a298e81b97889","8","Objects","z",2,"objects_149_h_optimized","z",812
"2483","69b6dac24f3a298e81b97889","8","Objects","m",7,"objects_075_h_optimized","m",1593
"2484","69b6dac24f3a298e81b97889","8","Animals","m",8,"animals_177_h_optimized","m",942
"2485","69c4562c17cbad318b08805c","1","Faces","z",2,"faces_365_v_optimized","z",4649
"2486","69c4562c17cbad318b08805c","1","Animals","z",2,"animals_078_h_optimized","z",6434
"2487","69c4562c17cbad318b08805c","1","Objects","m",7,"objects_063_v_optimized","m",3103
"2488","69c4562c17cbad318b08805c","1","Landscapes","z",3,"landscapes_118_v_optimized","z",2822
"2489","69c4562c17cbad318b08805c","1","Objects","m",6,"objects_316_h_optimized","m",4021
"2490","69c4562c17cbad318b08805c","1","Objects","m",7,"objects_323_h_optimized","m",20405
"2491","69c4562c17cbad318b08805c","1","Landscapes","m",8,"landscapes_116_v_optimized","m",10326
"2492","69c4562c17cbad318b08805c","1","Objects","m",6,"objects_193_v_optimized","m",1810
"2493","69c4562c17cbad318b08805c","1","Animals","z",4,"animals_065_h_optimized","m",2441
"2494","69c4562c17cbad318b08805c","1","Objects","z",2,"objects_139_h_optimized","z",3289
"2495","69c4562c17cbad318b08805c","1","Objects","z",3,"objects_007_h_optimized","z",7691
"2496","69c4562c17cbad318b08805c","1","Landscapes","z",4,"landscapes_070_h_optimized","m",1306
"2497","69c4562c17cbad318b08805c","1","Objects","z",4,"objects_136_h_optimized","z",4245
"2498","69c4562c17cbad318b08805c","1","Animals","m",6,"animals_055_h_optimized","m",16218
"2499","69c4562c17cbad318b08805c","1","Animals","m",7,"animals_202_h_optimized","m",7961
"2500","69c4562c17cbad318b08805c","1","People","m",8,"people_113_h_optimized","m",1924
"2501","69c4562c17cbad318b08805c","1","Animals","m",8,"animals_166_v_optimized","m",1684
"2502","69c4562c17cbad318b08805c","1","Animals","z",3,"animals_038_h_optimized","m",2839
"2503","69c4562c17cbad318b08805c","2","Objects","z",2,"objects_125_h_optimized","z",2327
"2504","69c4562c17cbad318b08805c","2","Faces","m",7,"faces_242_h_optimized","m",4729
"2505","69c4562c17cbad318b08805c","2","Landscapes","z",3,"landscapes_007_h_optimized","z",1785
"2506","69c4562c17cbad318b08805c","2","Objects","m",7,"objects_052_h_optimized","m",1869
"2507","69c4562c17cbad318b08805c","2","Faces","z",2,"faces_366_h_optimized","z",1957
"2508","69c4562c17cbad318b08805c","2","Objects","z",4,"objects_318_h_optimized","m",10882
"2509","69c4562c17cbad318b08805c","2","Animals","z",3,"animals_037_h_optimized","z",9822
"2510","69c4562c17cbad318b08805c","2","People","m",8,"people_172_v_optimized","m",2279
"2511","69c4562c17cbad318b08805c","2","Objects","z",4,"objects_116_v_optimized","z",1784
"2512","69c4562c17cbad318b08805c","2","Animals","m",8,"animals_156_h_optimized","z",9856
"2513","69c4562c17cbad318b08805c","2","Objects","m",7,"objects_291_h_optimized","m",1262
"2514","69c4562c17cbad318b08805c","2","Animals","z",2,"animals_077_h_optimized","z",4450
"2515","69c4562c17cbad318b08805c","2","Objects","m",6,"objects_309_h_optimized","m",1094
"2516","69c4562c17cbad318b08805c","2","Faces","m",6,"faces_020_h_optimized","m",2408
"2517","69c4562c17cbad318b08805c","2","Objects","m",6,"objects_061_h_optimized","m",1710
"2518","69c4562c17cbad318b08805c","2","Animals","z",4,"animals_073_h_optimized","m",2815
"2519","69c4562c17cbad318b08805c","2","Landscapes","m",8,"landscapes_096_h_optimized","m",7061
"2520","69c4562c17cbad318b08805c","2","Objects","z",3,"objects_004_h_optimized","z",2368
"2521","69c4562c17cbad318b08805c","3","Objects","z",4,"objects_287_h_optimized","z",3285
"2522","69c4562c17cbad318b08805c","3","Objects","z",3,"objects_001_h_optimized","z",2236
"2523","69c4562c17cbad318b08805c","3","Objects","m",6,"objects_297_h_optimized","z",2027
"2524","69c4562c17cbad318b08805c","3","Faces","z",3,"faces_003_h_optimized","z",4357
"2525","69c4562c17cbad318b08805c","3","Faces","m",6,"faces_040_h_optimized","z",3045
"2526","69c4562c17cbad318b08805c","3","Animals","z",2,"animals_074_h_optimized","m",2495
"2527","69c4562c17cbad318b08805c","3","Faces","m",7,"faces_243_v_optimized","m",1864
"2528","69c4562c17cbad318b08805c","3","People","z",2,"people_246__optimized","z",4433
"2529","69c4562c17cbad318b08805c","3","People","m",6,"people_138_h_optimized","m",1839
"2530","69c4562c17cbad318b08805c","3","Objects","z",4,"objects_017_v_optimized","z",2620
"2531","69c4562c17cbad318b08805c","3","Objects","z",3,"objects_157_h_optimized","z",4976
"2532","69c4562c17cbad318b08805c","3","Landscapes","m",8,"landscapes_141_h_optimized","z",1867
"2533","69c4562c17cbad318b08805c","3","People","m",7,"people_180_h_optimized","m",2727
"2534","69c4562c17cbad318b08805c","3","Objects","m",7,"objects_272_h_optimized","m",1982
"2535","69c4562c17cbad318b08805c","3","Faces","z",2,"faces_367_h_optimized","z",1251
"2536","69c4562c17cbad318b08805c","3","Faces","m",8,"faces_002_v_optimized","z",2550
"2537","69c4562c17cbad318b08805c","3","Faces","z",4,"faces_279_h_optimized","z",2304
"2538","69c4562c17cbad318b08805c","4","Faces","z",3,"faces_007_h_optimized","z",1730
"2539","69c4562c17cbad318b08805c","4","Objects","m",7,"objects_270_h_optimized","m",1273
"2540","69c4562c17cbad318b08805c","4","Objects","z",3,"objects_154_h_optimized","m",1853
"2541","69c4562c17cbad318b08805c","4","Faces","z",2,"faces_159_h_optimized","z",1194
"2542","69c4562c17cbad318b08805c","4","Faces","m",8,"faces_089_h_optimized","z",2068
"2543","69c4562c17cbad318b08805c","4","Faces","m",6,"faces_045_h_optimized","m",2511
"2544","69c4562c17cbad318b08805c","4","Objects","m",8,"objects_326_h_optimized","m",8310
"2545","69c4562c17cbad318b08805c","4","People","m",7,"people_173_h_optimized","m",1873
"2546","69c4562c17cbad318b08805c","4","Objects","z",3,"objects_011_h_optimized","z",2239
"2547","69c4562c17cbad318b08805c","4","People","m",6,"people_163_v_optimized","z",2878
"2548","69c4562c17cbad318b08805c","4","Animals","z",2,"animals_054_h_optimized","m",1559
"2549","69c4562c17cbad318b08805c","4","Objects","m",6,"objects_294_h_optimized","m",1731
"2550","69c4562c17cbad318b08805c","4","Faces","m",7,"faces_325_v_optimized","z",1886
"2551","69c4562c17cbad318b08805c","4","Faces","z",4,"faces_280_h_optimized","z",2216
"2552","69c4562c17cbad318b08805c","4","Objects","z",4,"objects_242_h_optimized","m",1835
"2553","69c4562c17cbad318b08805c","4","People","z",2,"people_220_h_optimized","z",8360
"2554","69c4562c17cbad318b08805c","4","People","z",4,"people_080_h_optimized","z",5196
"2555","69c4562c17cbad318b08805c","5","Faces","m",6,"faces_062_v_optimized","m",3944
"2556","69c4562c17cbad318b08805c","5","People","z",2,"people_211_v_optimized","z",1817
"2557","69c4562c17cbad318b08805c","5","Objects","z",4,"objects_235_h_optimized","z",1969
"2558","69c4562c17cbad318b08805c","5","People","z",4,"people_073_v_optimized","m",1941
"2559","69c4562c17cbad318b08805c","5","Faces","z",3,"faces_146_h_optimized","z",12022
"2560","69c4562c17cbad318b08805c","5","Objects","m",8,"objects_327_h_optimized","m",2484
"2561","69c4562c17cbad318b08805c","5","Objects","m",6,"objects_250_h_optimized","m",3417
"2562","69c4562c17cbad318b08805c","5","Faces","m",7,"faces_330_v_optimized","z",1133
"2563","69c4562c17cbad318b08805c","5","Faces","z",4,"faces_037_h_optimized","z",2526
"2564","69c4562c17cbad318b08805c","5","Animals","m",8,"animals_220_h_optimized","z",1622
"2565","69c4562c17cbad318b08805c","5","Faces","z",2,"faces_143_v_optimized","z",1635
"2566","69c4562c17cbad318b08805c","5","Faces","m",8,"faces_109_v_optimized","m",1613
"2567","69c4562c17cbad318b08805c","5","People","z",3,"people_133_h_optimized","m",1972
"2568","69c4562c17cbad318b08805c","5","Objects","m",7,"objects_254_h_optimized","m",3011
"2569","69c4562c17cbad318b08805c","5","People","m",6,"people_248_h_optimized","m",1234
"2570","69c4562c17cbad318b08805c","5","Animals","z",2,"animals_071_h_optimized","z",1716
"2571","69c4562c17cbad318b08805c","5","Objects","z",3,"objects_144_h_optimized","z",3326
"2572","69c4562c17cbad318b08805c","6","Animals","m",8,"animals_201_h_optimized","m",2839
"2573","69c4562c17cbad318b08805c","6","Objects","z",4,"objects_236_h_optimized","m",2425
"2574","69c4562c17cbad318b08805c","6","Animals","m",7,"animals_169_h_optimized","m",8167
"2575","69c4562c17cbad318b08805c","6","Faces","z",2,"faces_010_h_optimized","z",1591
"2576","69c4562c17cbad318b08805c","6","Faces","m",7,"faces_347_h_optimized","z",13250
"2577","69c4562c17cbad318b08805c","6","Objects","m",7,"objects_171_h_optimized","z",2064
"2578","69c4562c17cbad318b08805c","6","Landscapes","m",8,"landscapes_168_h_optimized","m",8639
"2579","69c4562c17cbad318b08805c","6","People","z",2,"people_205_v_optimized","z",1951
"2580","69c4562c17cbad318b08805c","6","Faces","z",2,"faces_145_v_optimized","z",5365
"2581","69c4562c17cbad318b08805c","6","People","z",3,"people_082_h_optimized","m",4327
"2582","69c4562c17cbad318b08805c","6","Landscapes","m",6,"landscapes_069_v_optimized","m",9147
"2583","69c4562c17cbad318b08805c","6","Objects","m",8,"objects_084_v_optimized","z",13147
"2584","69c4562c17cbad318b08805c","6","Faces","z",4,"faces_014_h_optimized","z",1570
"2585","69c4562c17cbad318b08805c","6","Faces","z",3,"faces_291_h_optimized","z",28159
"2586","69c4562c17cbad318b08805c","6","Objects","m",6,"objects_203_v_optimized","m",2455
"2587","69c4562c17cbad318b08805c","6","Objects","z",3,"objects_132_h_optimized","z",1959
"2588","69c4562c17cbad318b08805c","6","Animals","m",6,"animals_150_h_optimized","m",2980
"2589","69c4562c17cbad318b08805c","7","Objects","m",7,"objects_100_v_optimized","m",24772
"2590","69c4562c17cbad318b08805c","7","Landscapes","m",6,"landscapes_042_h_optimized","m",1277
"2591","69c4562c17cbad318b08805c","7","Faces","z",3,"faces_302_h_optimized","m",6892
"2592","69c4562c17cbad318b08805c","7","Animals","z",3,"animals_045_h_optimized","m",1310
"2593","69c4562c17cbad318b08805c","7","Animals","m",6,"animals_144_h_optimized","z",843
"2594","69c4562c17cbad318b08805c","7","Objects","m",8,"objects_077_h_optimized","m",24671
"2595","69c4562c17cbad318b08805c","7","Objects","z",4,"objects_215_v_optimized","m",1492
"2596","69c4562c17cbad318b08805c","7","Landscapes","m",7,"landscapes_059_v_optimized","m",2733
"2597","69c4562c17cbad318b08805c","7","Faces","z",2,"faces_371_v_optimized","z",1437
"2598","69c4562c17cbad318b08805c","7","Objects","m",6,"objects_198_h_optimized","m",2110
"2599","69c4562c17cbad318b08805c","7","Objects","z",3,"objects_121_v_optimized","z",783
"2600","69c4562c17cbad318b08805c","7","Landscapes","m",8,"landscapes_165_h_optimized","m",2072
"2601","69c4562c17cbad318b08805c","7","Faces","z",4,"faces_015_h_optimized","z",1458
"2602","69c4562c17cbad318b08805c","7","Animals","m",8,"animals_184_h_optimized","m",1927
"2603","69c4562c17cbad318b08805c","7","Faces","z",2,"faces_149_v_optimized","z",1602
"2604","69c4562c17cbad318b08805c","7","Animals","m",7,"animals_170_h_optimized","z",7236
"2605","69c4562c17cbad318b08805c","7","Animals","z",4,"animals_036_h_optimized","m",10075
"2606","69c4562c17cbad318b08805c","8","Landscapes","m",8,"landscapes_123_h_optimized","m",3891
"2607","69c4562c17cbad318b08805c","8","Landscapes","z",4,"landscapes_074_h_optimized","z",1335
"2608","69c4562c17cbad318b08805c","8","Objects","m",7,"objects_075_h_optimized","m",14070
"2609","69c4562c17cbad318b08805c","8","Animals","z",3,"animals_060_h_optimized","z",1626
"2610","69c4562c17cbad318b08805c","8","Objects","m",6,"objects_201_v_optimized","m",1452
"2611","69c4562c17cbad318b08805c","8","Objects","z",3,"objects_022_h_optimized","z",14839
"2612","69c4562c17cbad318b08805c","8","Animals","z",4,"animals_052__optimized","z",7878
"2613","69c4562c17cbad318b08805c","8","Faces","z",2,"faces_364_v_optimized","z",14488
"2614","69c4562c17cbad318b08805c","8","Objects","z",4,"objects_156_v_optimized","z",1764
"2615","69c4562c17cbad318b08805c","8","Landscapes","z",3,"landscapes_004_h_optimized","z",8275
"2616","69c4562c17cbad318b08805c","8","Animals","m",6,"animals_119_h_optimized","m",1710
"2617","69c4562c17cbad318b08805c","8","Landscapes","m",7,"landscapes_143_h_optimized","z",993
"2618","69c4562c17cbad318b08805c","8","People","m",8,"people_110_h_optimized","m",3711
"2619","69c4562c17cbad318b08805c","8","Landscapes","m",6,"landscapes_055_h_optimized","z",1925
"2620","69c4562c17cbad318b08805c","8","Animals","m",8,"animals_177_h_optimized","m",944
"2621","69c4562c17cbad318b08805c","8","Objects","z",2,"objects_149_h_optimized","z",1382
"2622","69c4562c17cbad318b08805c","8","Animals","m",7,"animals_206_h_optimized","z",1519
"2623","69bc0ba177847fde0a18ec3d","1","Animals","m",6,"animals_055_h_optimized","m",1852
"2624","69bc0ba177847fde0a18ec3d","1","Objects","m",6,"objects_316_h_optimized","z",2442
"2625","69bc0ba177847fde0a18ec3d","1","Animals","m",7,"animals_202_h_optimized","m",1707
"2626","69bc0ba177847fde0a18ec3d","1","Objects","z",4,"objects_136_h_optimized","m",2210
"2627","69bc0ba177847fde0a18ec3d","1","Animals","z",4,"animals_065_h_optimized","z",1934
"2628","69bc0ba177847fde0a18ec3d","1","Landscapes","z",4,"landscapes_070_h_optimized","m",2546
"2629","69bc0ba177847fde0a18ec3d","1","People","m",8,"people_113_h_optimized","m",2024
"2630","69bc0ba177847fde0a18ec3d","1","Objects","z",3,"objects_007_h_optimized","z",3434
"2631","69bc0ba177847fde0a18ec3d","1","Animals","z",3,"animals_038_h_optimized","z",5487
"2632","69bc0ba177847fde0a18ec3d","1","Objects","m",7,"objects_063_v_optimized","m",3588
"2633","69bc0ba177847fde0a18ec3d","1","Animals","z",2,"animals_078_h_optimized","z",2662
"2634","69bc0ba177847fde0a18ec3d","1","Landscapes","m",8,"landscapes_116_v_optimized","m",1741
"2635","69bc0ba177847fde0a18ec3d","1","Landscapes","z",3,"landscapes_118_v_optimized","z",26247
"2636","69bc0ba177847fde0a18ec3d","1","Faces","z",2,"faces_365_v_optimized","z",2067
"2637","69bc0ba177847fde0a18ec3d","1","Objects","m",7,"objects_323_h_optimized","m",1995
"2638","69bc0ba177847fde0a18ec3d","1","Objects","m",6,"objects_193_v_optimized","z",2127
"2639","69bc0ba177847fde0a18ec3d","1","Objects","z",2,"objects_139_h_optimized","z",1710
"2640","69bc0ba177847fde0a18ec3d","1","Animals","m",8,"animals_166_v_optimized","m",2041
"2641","69bc0ba177847fde0a18ec3d","2","Objects","m",6,"objects_061_h_optimized","m",1983
"2642","69bc0ba177847fde0a18ec3d","2","Faces","z",2,"faces_366_h_optimized","z",1891
"2643","69bc0ba177847fde0a18ec3d","2","Landscapes","m",8,"landscapes_096_h_optimized","m",2477
"2644","69bc0ba177847fde0a18ec3d","2","Faces","m",6,"faces_020_h_optimized","m",1847
"2645","69bc0ba177847fde0a18ec3d","2","Objects","z",3,"objects_004_h_optimized","z",2310
"2646","69bc0ba177847fde0a18ec3d","2","People","m",8,"people_172_v_optimized","m",1942
"2647","69bc0ba177847fde0a18ec3d","2","Landscapes","z",3,"landscapes_007_h_optimized","z",2559
"2648","69bc0ba177847fde0a18ec3d","2","Objects","m",7,"objects_052_h_optimized","m",2062
"2649","69bc0ba177847fde0a18ec3d","2","Animals","m",8,"animals_156_h_optimized","m",2424
"2650","69bc0ba177847fde0a18ec3d","2","Animals","z",4,"animals_073_h_optimized","m",2360
"2651","69bc0ba177847fde0a18ec3d","2","Faces","m",7,"faces_242_h_optimized","z",1731
